"ID","SMILES","OBSERVED","PREDICTED","fold"
"4514883","[H][C@@]12OC3=C(O)C=CC4=C3[C@@]11CC[N+](C)(CC3CC3)[C@]([H])(C4)[C@]1(O)CCC2=O",13,41.1651183155191,"Fold3.Rep1"
"4514885","[H][C@]12SCC(CSC3=NC(=O)C(=O)NN3C)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CSC(N)=N1)C(O)=O",95,58.1261893249129,"Fold3.Rep1"
"4515036","CC(C)(C)NC(=O)[C@@H]1CN(CC2=CN=CC=C2)CCN1C[C@@H](O)C[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]1[C@H](O)CC2=CC=CC=C12",60,90.2848142582401,"Fold3.Rep1"
"4534998","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CCC[C@H]1C(O)=O",60,51.4647547164324,"Fold3.Rep1"
"4575384","CC(C)(C)S(=O)(=O)C[C@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC1=CN=CN1)C(=O)N[C@H](CC1CCCCC1)[C@H](O)[C@H](O)C1CC1",83,84.0893789843145,"Fold3.Rep1"
"4586395","CO\N=C(/C(=O)N[C@@H]1C(=O)N2[C@]1([H])SCC(C[N+]1(C)CCCC1)=C2C([O-])=O)C1=CSC(N)=N1",20,50.448243222691,"Fold3.Rep1"
"45864","OC[C@@H]1CC[C@@H](O1)N1C=NC2=C1NC=NC2=O",5,25.7690827419591,"Fold3.Rep1"
"4587145","[O-]C(=O)C1=C(CS[C@]2([H])[C@H](NC(=O)C(=N/OC(C)(C)C(O)=O)\C3=CSC(N)=N3)C(=O)N12)C[N+]1=CC=CC=C1",10,64.2654918703327,"Fold3.Rep1"
"4724","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1",97,68.1227611254194,"Fold3.Rep1"
"4737","CCCNC(C)C(=O)NC1=CC=CC=C1C",98,57.8281677313198,"Fold3.Rep1"
"4740","CCC1(C(=O)NCNC1=O)C1=CC=CC=C1",70,61.3990375018502,"Fold3.Rep1"
"4777","CC(C)NCC(O)COC1=CC=CC2=CC=CC=C12",90,78.9781811101131,"Fold3.Rep1"
"4777171","OC(=O)C1=CC(=CC=C1O)\N=N\C1=CC=C(O)C(=C1)C(O)=O",99,89.9975325482437,"Fold3.Rep1"
"4897171","O[C@H](C[C@H](O)\C=C\C1=C(N=C2C=CC=CC2=C1C1=CC=C(F)C=C1)C1CC1)CC(O)=O",99,92.9845483590842,"Fold3.Rep1"
"4916","CCCN(CCC)CCC1=C2CC(=O)NC2=CC=C1",40,70.6196321478364,"Fold3.Rep1"
"49179","[H][C@]12[C@H](C[C@@H](C)C=C1C=C[C@H](C)[C@@H]2CC[C@@H]1C[C@@H](O)CC(=O)O1)OC(=O)C(C)(C)CC",95,91.5004554207797,"Fold3.Rep1"
"4942363","COC1=C(C)C(C)=C(\C=C\C(\C)=C\C=C\C(\C)=C\C(O)=O)C(C)=C1",99.9,96.5046334716011,"Fold3.Rep1"
"4948999","CCCCCCOC(=O)N=C(N)C1=CC=C(NCC2=NC3=C(C=CC(=C3)C(=O)N(CCC(=O)OCC)C3=CC=CC=N3)N2C)C=C1",35,92.1837352301171,"Fold3.Rep1"
"4953153","CNC(=O)C1=CC=CC=C1SC2=CC3=C(C=C2)C(=NN3)/C=C/C4=CC=CC=N4",99,91.9439072897105,"Fold3.Rep1"
"49927","CCC(C)N1N=CN(C1=O)C1=CC=C(C=C1)N1CCN(CC1)C1=CC=C(OC[C@H]2CO[C@@](CN3C=NC=N3)(O2)C2=C(Cl)C=C(Cl)C=C2)C=C1",99.8,90.2771934351905,"Fold3.Rep1"
"5138","CC1=CC(NS(=O)(=O)C2=CC=C(N)C=C2)=NO1",70,68.3266570747981,"Fold3.Rep1"
"5149","O=C1C(CCS(=O)C2=CC=CC=C2)C(=O)N(N1C1=CC=CC=C1)C1=CC=CC=C1",99,90.8380408801183,"Fold3.Rep1"
"515264","CS(O)(=O)=O.[H][C@@]12CCCN1C(=O)[C@H](C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=CNC6=CC=CC(=C56)[C@@]4([H])C3)(O[C@@]21O)C(C)C",99,60.265868465258,"Fold3.Rep1"
"5159","CC1=C(CC(O)=O)C2=CC(F)=CC=C2\C1=C/C1=CC=C(C=C1)S(C)=O",93,93.0805441622861,"Fold3.Rep1"
"5166","CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=CS1",20,97.0086120991809,"Fold3.Rep1"
"5186","COC1=C2N(C=C(C(O)=O)C(=O)C2=CC(F)=C1N1CCNC(C)C1)C1CC1",20,55.068588034867,"Fold3.Rep1"
"5208","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1CCCO1",92,44.4291034270908,"Fold3.Rep1"
"5293751","CCC1=C(CC)C=C2CC(CC2=C1)NC[C@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1",94,89.0357793950083,"Fold3.Rep1"
"5355","CC1=NN=C2N1C3=C(C=C(C=C3)Cl)C(=NC2)C4=CC=CC=C4Cl",90.1,87.25526513048,"Fold3.Rep1"
"5382","CC(CN(C)C)CN1C2=CC=CC=C2CCC2=CC=CC=C12",96,86.9049565624465,"Fold3.Rep1"
"5389","CC1=C(C)C2=C(CCC(C)(COC3=CC=C(CC4SC(=O)NC4=O)C=C3)O2)C(C)=C1O",99,96.069836879218,"Fold3.Rep1"
"53916","COC(=O)CCC1=CC=C(OCC(O)CNC(C)C)C=C1",55,26.3910271903764,"Fold3.Rep1"
"54632","[H][C@@](N1CCC2=C(C1)C=CS2)(C(=O)OC)C1=CC=CC=C1Cl",98,85.7388738953548,"Fold3.Rep1"
"54636","NC1=NC(=O)N(C[C@@H](CO)OCP(O)(O)=O)C=C1",6,24.3446579887187,"Fold3.Rep1"
"54661","CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1",96,86.4698221343266,"Fold3.Rep1"
"54673","COCC(=O)O[C@]1(CCN(C)CCCC2=NC3=CC=CC=C3N2)CCC2=C(C=CC(F)=C2)[C@@H]1C(C)C",99,89.059432209845,"Fold3.Rep1"
"54753","NC1=NC(=O)N(C=C1)[C@@H]1O[C@H](CO)[C@@H](O)C1(F)F",10,27.6033539175765,"Fold3.Rep1"
"54771","CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C",96.3,89.181630216252,"Fold3.Rep1"
"54783","CC(C)(C)NC(=O)[C@@H]1CC2CCCCC2CN1C[C@@H](O)[C@H](CC1=CC=CC=C1)NC(=O)[C@H](CC(N)=O)NC(=O)C1=NC2=CC=CC=C2C=C1",98,85.3322847268573,"Fold3.Rep1"
"54803","CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC",70,61.0017601913096,"Fold3.Rep1"
"54844","CN(C)CCC1=CNC2=CC=C(C[C@H]3COC(=O)N3)C=C12",25,32.477812696347,"Fold3.Rep1"
"5517","CCN(C(C)=O)C1=CC=CC(=C1)C1=CC=NC2=C(C=NN12)C#N",60,76.5079163029732,"Fold3.Rep1"
"5530","CN(C)C(=O)CC1=C(N=C2C=CC(C)=CN12)C1=CC=C(C)C=C1",92,91.0851831051897,"Fold3.Rep1"
"5541","[H][C@@]12C[C@@H](C)[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1(F)[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",70,73.3656067404212,"Fold3.Rep1"
"5660","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(O)C=C3",95,82.5466601360022,"Fold3.Rep1"
"5758","[H][C@@]12N3CC[C@@]11C4=CC(=C(OC)C=C4N(C=O)[C@@]1([H])[C@](O)([C@H](OC(C)=O)[C@]2(CC)C=CC3)C(=O)OC)[C@]1(C[C@]2([H])CN(C[C@](O)(CC)C2)CCC2=C1NC1=CC=CC=C21)C(=O)OC",75,81.8669065046698,"Fold3.Rep1"
"57721","CC(C)[C@H](N)C(=O)OCC(CO)OCN1C=NC2=C1NC(N)=NC2=O",2,23.4363804922649,"Fold3.Rep1"
"5783","[H][C@]12CC3=C(C(O)=C(O)C=C3)C3=CC=CC(CCN1C)=C23",50,78.4269104485147,"Fold3.Rep1"
"580857","CC=C(C(=CC)C1=CC=C(O)C=C1)C1=CC=C(O)C=C1",65,85.861016847732,"Fold3.Rep1"
"5834","NCCS",52,36.2943162249359,"Fold3.Rep1"
"58540","CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1",42,40.6950136563814,"Fold3.Rep1"
"5959","ClCCN(CCCl)C1=CNC(=O)NC1=O",5,45.8716184296811,"Fold3.Rep1"
"61881","CN[C@H]1CC[C@@H](C2=CC(Cl)=C(Cl)C=C2)C2=CC=CC=C12",98,90.3912473012387,"Fold3.Rep1"
"6578","CN1C(=O)CC(C1=O)C1=CC=CC=C1",21,50.8284360831222,"Fold3.Rep1"
"74139","CC1=CC2=C(C=C1C(=C)C1=CC=C(C=C1)C(O)=O)C(C)(C)CCC2(C)C",99,94.7348778832973,"Fold3.Rep1"
"7455","NCCC1=CC=NN1",99,18.5321294668487,"Fold3.Rep1"
"82418","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC(OC)=C(OC)C=C2C[C@H]1C(O)=O",50,85.3580694985814,"Fold3.Rep1"
"8499830","[H][C@]12CN([C@H](C(=O)NC(CC3CCC3)C(=O)C(N)=O)[C@@]1([H])C2(C)C)C(=O)[C@@H](NC(=O)NC(C)(C)C)C(C)(C)C",75,75.9955059925736,"Fold3.Rep1"
"9881833","CN1C(=O)C(C)=C2N(C(=O)N(C3CC3)C(=O)C2=C1NC1=CC=C(I)C=C1F)C1=CC(NC(C)=O)=CC=C1",97.4,92.7371507834646,"Fold3.Rep1"
"Cefaclor","[H][C@]12SCC(Cl)=C(N1C(=O)[C@H]2NC(=O)[C@H](N)C1=CC=CC=C1)C(O)=O",23.5,59.7285314308377,"Fold3.Rep1"
"10128588","OC(=O)\C=C/C(O)=O.CN1CC2C(C1)C1=C(OC3=CC=CC=C23)C=CC(Cl)=C1",95,84.0642498315699,"Fold4.Rep1"
"1017","NC(=O)C1=NC=CN=C1",10,24.133910904862,"Fold4.Rep1"
"10203511","[H][C@@]12CC[C@@]3(CCC(=O)O3)[C@@]1(C)C[C@H]1O[C@@]11[C@@]2([H])[C@@H](CC2=CC(=O)CC[C@]12C)C(=O)OC",50,71.3399993187356,"Fold4.Rep1"
"10455","C[N+](C)(C)C[C@H](O)CC([O-])=O",0,33.7692571411678,"Fold4.Rep1"
"110209","CC1=NC=C(C=C1)C1=C(C=C(Cl)C=N1)C1=CC=C(C=C1)S(C)(=O)=O",92,91.3031310604503,"Fold4.Rep1"
"116245","CC(C)CN(C[C@@H](OP(O)(O)=O)[C@H](CC1=CC=CC=C1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)C1=CC=C(N)C=C1",90,74.7512960630613,"Fold4.Rep1"
"12574","CC(C)(C)C(=O)OCC(=O)C1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C",90,87.7018653503089,"Fold4.Rep1"
"1265982","CC(C)N1C(\C=C\[C@H](O)C[C@H](O)CC(O)=O)=C(C2=CC=C(F)C=C2)C2=CC=CC=C12",98,93.1301645098569,"Fold4.Rep1"
"130578","NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1",72,59.0935654184008,"Fold4.Rep1"
"133236","CC1=CC(CC(O)=O)=C(NC2=C(F)C=CC=C2Cl)C=C1",98,93.030730888167,"Fold4.Rep1"
"153165","CCCN1CCCC[C@H]1C(=O)NC1=C(C)C=CC=C1C",94,84.5276205811088,"Fold4.Rep1"
"154044","COCCOC1=C(OCCOC)C=C2C(NC3=CC=CC(=C3)C#C)=NC=NC2=C1",93,88.0780238842969,"Fold4.Rep1"
"1664","NC1=CC=NC=C1",2,40.303617988718,"Fold4.Rep1"
"180996","CCCCN(CCCC)CCCOC1=CC=C(C=C1)C(=O)C1=C(CCCC)OC2=C1C=C(NS(C)(=O)=O)C=C2",98,82.767223524532,"Fold4.Rep1"
"2075","CN(C)CCC=C1C2=CC=CC=C2CCC2=CC=CC=C12",95,89.5372792968483,"Fold4.Rep1"
"2085","ClC1=CC2=C(OC3=CC=CC=C3N=C2N2CCNCC2)C=C1",90,86.2495663990945,"Fold4.Rep1"
"21167997","[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@]2(NC(=O)C1SC(S1)=C(C(N)=O)C(O)=O)OC)C(O)=O",88,60.8012838949513,"Fold4.Rep1"
"2157","CC(=O)OC1=CC=CC=C1C(O)=O",99.5,63.0598409831719,"Fold4.Rep1"
"2197","NCC(CC(O)=O)C1=CC=C(Cl)C=C1",30,53.4466196001838,"Fold4.Rep1"
"2225","NS(=O)(=O)C1=CC2=C(NC(CC3=CC=CC=C3)NS2(=O)=O)C=C1C(F)(F)F",96,87.4025315107601,"Fold4.Rep1"
"22498","NC1=NC(=O)N(C=C1)[C@H]1CC[C@@H](CO)O1",4,8.34530111071397,"Fold4.Rep1"
"2272523","CN\C(NCCSCC1=CC=C(CN(C)C)O1)=C/[N+]([O-])=O",15,50.2718832081239,"Fold4.Rep1"
"2347","BrC1=CC2=C(NC(=O)CN=C2C2=CC=CC=N2)C=C1",70,77.2883345937375,"Fold4.Rep1"
"2457","NC(=O)N1C2=CC=CC=C2C=CC2=CC=CC=C12",76,75.6689342727051,"Fold4.Rep1"
"25453","[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](OC(C)=O)[C@H](C[C@]12C)[N+]1(C)CCCCC1)[N+]1(C)CCCCC1",84,80.8592986127252,"Fold4.Rep1"
"2647","CC1=CC(=O)N(O)C(=C1)C1CCCCC1",96,45.315949102177,"Fold4.Rep1"
"2667","CO[C@H]1CN(CCCOC2=CC=C(F)C=C2)CC[C@H]1NC(=O)C1=CC(Cl)=C(N)C=C1OC",97.5,87.0058235877423,"Fold4.Rep1"
"2669","CN(C)CCCC1(OCC2=C1C=CC(=C2)C#N)C1=CC=C(F)C=C1",80,76.7690084524318,"Fold4.Rep1"
"2687","CN1C2=C(C=C(Cl)C=C2)N(C2=CC=CC=C2)C(=O)CC1=O",90,86.5222078010549,"Fold4.Rep1"
"2700","[O-][N+](=O)C1=CC2=C(NC(=O)CN=C2C2=CC=CC=C2Cl)C=C1",85,89.3932082174742,"Fold4.Rep1"
"2701","ClC1=CC=CC(Cl)=C1NC1=NCCN1",40,71.6301711216654,"Fold4.Rep1"
"2709","CCC1=CC2=C(S1)N(C)C(=O)CN=C2C1=CC=CC=C1Cl",99,85.7467675037724,"Fold4.Rep1"
"2849","NC1=CC=C(C=C1)S(=O)(=O)C1=CC=C(N)C=C1",90,68.3827020788368,"Fold4.Rep1"
"28858","[H][C@@]12CCCN1C(=O)[C@H](CC(C)C)N1C(=O)[C@](NC(=O)[C@H]3CN(C)[C@]4([H])CC5=C(Br)NC6=CC=CC(=C56)C4=C3)(O[C@@]21O)C(C)C",93,83.2562743215149,"Fold4.Rep1"
"2930","NS(=O)(=O)C1=CC(=C(Cl)C(Cl)=C1)S(N)(=O)=O",55,65.6251366992222,"Fold4.Rep1"
"2992","CN1CCC(CC1)OC(C1=CC=CC=C1)C1=CC=CC=C1",99,86.4862318954396,"Fold4.Rep1"
"3009","CCCC(CCC)C(O)=O",90,40.9265455995347,"Fold4.Rep1"
"30971","C[C@H](NCCC1=CC=C(O)C=C1)[C@H](O)C1=CC=C(O)C=C1",56,58.1572964062616,"Fold4.Rep1"
"3146","ClC1=CC2=C(C=C1)N1C=NN=C1CN=C2C1=CC=CC=C1",93,83.9801927031629,"Fold4.Rep1"
"3164","CC[C@@H](CO)NCCN[C@@H](CC)CO",30,23.9498891937882,"Fold4.Rep1"
"3248","OC(CN1C=NC=N1)(CN1C=NC=N1)C1=C(F)C=C(F)C=C1",12,48.8972723223253,"Fold4.Rep1"
"3249","NC1=C(F)C=NC(=O)N1",30,24.0155656084932,"Fold4.Rep1"
"3277","CC(C(O)=O)C1=CC(F)=C(C=C1)C1=CC=CC=C1",99,86.0598622020951,"Fold4.Rep1"
"3287","COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F",80,75.7235886688378,"Fold4.Rep1"
"33510","[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@@H]1O[C@]2([H])CO[C@@H](C)O[C@@]2([H])[C@H](O)[C@H]1O",97,68.2380400121645,"Fold4.Rep1"
"3357","CCC1=C(C)CN(C(=O)NCCC2=CC=C(C=C2)S(=O)(=O)NC(=O)NC2CCC(C)CC2)C1=O",99.5,90.5250382152053,"Fold4.Rep1"
"3521","NS(=O)(=O)C1=CC2=C(NCNS2(=O)=O)C=C1C(F)(F)F",74,56.0740299239841,"Fold4.Rep1"
"35815","CC(C)(C)NCC(O)COC1=CC=CC2=C1C[C@H](O)[C@H](O)C2",30,42.5361557438486,"Fold4.Rep1"
"3734","CC(CCC1=CC=CC=C1)NCC(O)C1=CC(C(N)=O)=C(O)C=C1",50,73.4311742814823,"Fold4.Rep1"
"37756","[H][C@]12SCC(COC(N)=O)=C(N1C(=O)[C@H]2NC(=O)C(=N/OC)\C1=CC=CO1)C(O)=O",50,49.7510531108591,"Fold4.Rep1"
"38088","CCCCC(=O)OCC(=O)[C@@]1(O)C[C@H](OC2CC(NC(=O)C(F)(F)F)C(O)C(C)O2)C2=C(C1)C(O)=C1C(=O)C3=C(C(=O)C1=C2O)C(OC)=CC=C3",99,81.348940301866,"Fold4.Rep1"
"3892","CNC1(C)C2CCC(C2)C1(C)C",40,44.6515547904432,"Fold4.Rep1"
"389405","N[C@@H](CN1C=CC(=O)C(O)=C1)C(O)=O",99.5,20.6433408336416,"Fold4.Rep1"
"390053","[H][C@@]12C[C@@H]([C@H](OC(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)[C@H](C[C@]12C)N1CCOCC1)[N+]1(CC=C)CCCC1",30,78.7336589940363,"Fold4.Rep1"
"391964","Cl.CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@H]1CS[C@@H](CN(CC(O)=O)C1=O)C1=CC=CS1",99.5,76.7072221476626,"Fold4.Rep1"
"392060","CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@@H]([C@H]2O)N(C)C)[C@](C)(O)C[C@@H](C)C(=NOCOCCOC)[C@H](C)[C@@H](O)[C@]1(C)O",96,63.65973782992,"Fold4.Rep1"
"3958","CN1N=C(S\C1=N/C(C)=O)S(N)(=O)=O",55,48.0780572016619,"Fold4.Rep1"
"401748","[H][C@]12SCC(CSC3=NN=NN3C)=C(N1C(=O)[C@H]2NC(=O)[C@H](O)C1=CC=CC=C1)C(O)=O",75,72.401235901101,"Fold4.Rep1"
"4026","CC1NC2=CC(Cl)=C(C=C2C(=O)N1C1=CC=CC=C1C)S(N)(=O)=O",70,80.9718759343573,"Fold4.Rep1"
"4027","COCCC1=CC=C(OCC(O)CNC(C)C)C=C1",12,38.6091820829447,"Fold4.Rep1"
"4047","CC1=NC=C2CN=C(C3=CC=CC=C3F)C3=C(C=CC(Cl)=C3)N12",97,87.1927636441291,"Fold4.Rep1"
"4087","ClC1=CC=C(C=C1)C(=O)NCCN1CCOCC1",50,36.9510488413006,"Fold4.Rep1"
"4319","COC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OCCN(C)CC1=CC=CC=C1",95,90.5209313439793,"Fold4.Rep1"
"4343","COC(=O)C1=C(C)NC(C)=C(C1C1=CC=CC=C1[N+]([O-])=O)C(=O)OCC(C)C",99,95.4700944386803,"Fold4.Rep1"
"4351","CCOC(=O)C1=C(C)NC(C)=C(C1C1=CC(=CC=C1)[N+]([O-])=O)C(=O)OC",99,90.0952793826829,"Fold4.Rep1"
"4380","CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCNCC1",13,39.127518541922,"Fold4.Rep1"
"4444353","CC(C)CCC[C@@H](C)[C@@]1([H])CC[C@@]2([H])\C(CCC[C@]12C)=C\C=C1\C[C@@H](O)CCC1=C",65,88.7328231168402,"Fold4.Rep1"
"4444513","CN(C)[C@H]1[C@@H]2[C@@H](O)[C@@H]3C(=C)C4=C(C(O)=CC=C4)C(=O)C3=C(O)[C@]2(O)C(=O)C(C(N)=O)C1=O",77,66.880362357087,"Fold4.Rep1"
"4471557","C[C@H](CC1=CC2=C(N(CCCO)CC2)C(=C1)C(N)=O)NCCOC1=CC=CC=C1OCC(F)(F)F",97,86.3618329277645,"Fold4.Rep1"
"4486264","CCN(CC)CCNC(=O)C1=C(C)NC(\C=C2/C(=O)NC3=C2C=C(F)C=C3)=C1C",95,89.6110999887109,"Fold4.Rep1"
"4510228","[O-][N+](=O)C1=CC=C(O1)\C=N/N1CC(=O)NC1=O",60,41.8645825585035,"Fold4.Rep1"
"4514933","NCCCC[C@H](N[C@@H](CCC1=CC=CC=C1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O",0,44.9168684325809,"Fold4.Rep1"
"4534966","COC1=NC2=C(C=C(Br)C=C2)C=C1[C@@H](C1=CC=CC=C1)[C@@](O)(CCN(C)C)C1=CC=CC2=C1C=CC=C2",99.9,91.0091035394626,"Fold4.Rep1"
"4561","NC1=NC(=O)C(O1)C1=CC=CC=C1",50,42.8485872107604,"Fold4.Rep1"
"4576478","O=C(O)[C@@H](N[C@@H]2C(=O)N(c1ccccc1CC2)CC(=O)O)CCc3ccccc3",95,82.9554134504563,"Fold4.Rep1"
"4589156","CC(C)C[C@H](CN)CC(O)=O",0,29.2389619880418,"Fold4.Rep1"
"4599","CCC1(C(=O)NC(=O)NC1=O)C1=CC=CC=C1",33,68.917515787818,"Fold4.Rep1"
"46291","CCN1C=C(C(O)=O)C(=O)C2=CC(F)=C(C=C12)N1CCN(C)CC1",30,47.5115931672978,"Fold4.Rep1"
"4662","CC(C)NCC(O)COC1=CC=CC2=C1C=CN2",40,33.7375693659991,"Fold4.Rep1"
"4742","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",85,60.0268361524208,"Fold4.Rep1"
"4748","CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1",99,84.6126880646991,"Fold4.Rep1"
"4758","CC(CN1C2=CC=CC=C2SC2=CC=CC=C12)N(C)C",93,87.2415830544586,"Fold4.Rep1"
"4763","CCCNCC(O)COC1=CC=CC=C1C(=O)CCC1=CC=CC=C1",97,80.8574107184246,"Fold4.Rep1"
"4883445","CO[C@H]1\C=C\O[C@@]2(C)OC3=C(C2=O)C2=C(C(O)=C3C)C(=O)C(NC(=O)\C(C)=C/C=C/[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)=C1NC3(CCN(CC3)CC(C)C)N=C21",85,82.4767698730799,"Fold4.Rep1"
"4911","CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1",87,91.0766594377017,"Fold4.Rep1"
"4947911","CC#CCC(C)C(O)\C=C\C1C(O)CC2C\C(CC12)=C\CCCC(=O)OCC(=O)C1=CC=CC=C1",60,90.9872001828252,"Fold4.Rep1"
"5021","CC(C)CC(N(C)C)C1(CCC1)C1=CC=C(Cl)C=C1",97,70.7125275674708,"Fold4.Rep1"
"5055","OC(CC1=CN=CC=C1)(P(O)(O)=O)P(O)(O)=O",24,59.3759189752498,"Fold4.Rep1"
"5253","CSC1=CC2=C(SC3=CC=CC=C3N2CCC2CCCCN2C)C=C1",95,75.0833358971772,"Fold4.Rep1"
"5287","ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1",30,69.6377145795024,"Fold4.Rep1"
"5291705","[H][C@]12SCC(C=C)=C(N1C(=O)[C@H]2NC(=O)C(=N/O)\C1=CSC(N)=N1)C(O)=O",70,46.4505105768084,"Fold4.Rep1"
"5332","ClC1=CC=CC(=C1)N1CCN(CCCN2N=C3C=CC=CN3C2=O)CC1",95,75.0520128692922,"Fold4.Rep1"
"5337","CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(O)=O",95,91.6322236621221,"Fold4.Rep1"
"54278","[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC(=C)C2=CC(=O)C=C[C@]12C",90,81.441411844274,"Fold4.Rep1"
"54705","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(C=CC(O)=C4CN(C)C)N=C13)C2=O",35,75.6486877947923,"Fold4.Rep1"
"54790","ClC1=CC=CC(N2CCN(CCCCOC3=CC4=C(CCC(=O)N4)C=C3)CC2)=C1Cl",99,88.4852028839802,"Fold4.Rep1"
"54812","NC1=NC(=O)N(C=C1)[C@@H]1CS[C@H](CO)O1",36,15.0156676311995,"Fold4.Rep1"
"54825","CCC1=C2CN3C(=CC4=C(COC(=O)[C@]4(O)CC)C3=O)C2=NC2=C1C=C(OC(=O)N1CCC(CC1)N1CCCCC1)C=C2",68,82.1623294589758,"Fold4.Rep1"
"54833","CCCCC(=O)N(CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1)[C@@H](C(C)C)C(O)=O",96,90.2374418444261,"Fold4.Rep1"
"54842","[H][C@]1(OC(=C[C@H](N=C(N)N)[C@H]1NC(C)=O)C(O)=O)[C@H](O)[C@H](O)CO",9,29.2995255314171,"Fold4.Rep1"
"54859","NC1=NC(=O)N(C=C1F)[C@@H]1CS[C@H](CO)O1",4,18.467461971826,"Fold4.Rep1"
"5515","COC1=C(CC2=CN(C)C3=C2C=C(NC(=O)OC2CCCC2)C=C3)C=CC(=C1)C(=O)NS(=O)(=O)C1=CC=CC=C1C",99,96.1155237388661,"Fold4.Rep1"
"570892","[H][C@@]1(O[C@]([H])([C@H](NC(=O)C2C[C@@H](CCC)CN2C)[C@@H](C)O)[C@H](O)[C@H](O)[C@H]1O)SC",75,48.8368415923652,"Fold4.Rep1"
"57715","FC(F)(F)[C@]1(OC(=O)NC2=C1C=C(Cl)C=C2)C#CC1CC1",99.75,89.5091941934894,"Fold4.Rep1"
"5773","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",99,74.89861633554,"Fold4.Rep1"
"580858","[H]C(CCN(C)C)=C1C2=CC=CC=C2COC2=CC=CC=C12",80,90.6297427606805,"Fold4.Rep1"
"5815","NC1=NC(=O)C2=NC(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)=CN=C2N1",70,58.0712910785445,"Fold4.Rep1"
"58531","C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1",58,40.4612908658801,"Fold4.Rep1"
"58539","CCC[C@@]1(CCC2=CC=CC=C2)CC(=O)C([C@H](CC)C2=CC(NS(=O)(=O)C3=NC=C(C=C3)C(F)(F)F)=CC=C2)=C(O)O1",99.9,91.09636954789,"Fold4.Rep1"
